ph,temperature,turbidity,fish
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
6.42,21.19,3.57,silverCup
6.5,21.0,5.0,tilapia
6.42,21.19,3.57,silverCup
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
6.5,21.0,5.0,tilapia
5.9,25.0,5.5,tilapia
5.6,27.0,6.8,tilapia
7.1,28.0,6.1,tilapia
6.8,27.0,7.2,tilapia
8.6,31.0,3.3,pangas
8.5,31.0,3.5,pangas
8.6,31.0,3.0,pangas
7.1,28.0,6.1,tilapia
8.3,31.0,5.3,prawn
7.0,30.0,6.0,silverCup
7.4,30.0,6.2,pangas
7.8,28.0,6.0,pangas
7.7,28.0,6.5,prawn
8.2,30.0,8.0,prawn
7.9,26.0,6.0,prawn
7.5,31.0,6.2,prawn
7.8,27.0,7.0,prawn
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
6.42,21.19,3.57,silverCup
6.5,21.0,5.0,tilapia
6.42,21.19,3.57,silverCup
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
6.5,21.0,5.0,tilapia
6.0,27.0,4.0,katla
7.6,28.0,5.9,sing
7.8,27.0,5.5,sing
6.5,31.0,5.5,katla
8.2,27.0,8.5,prawn
6.9,25.0,4.0,katla
7.3,30.0,4.0,katla
7.2,29.0,4.0,katla
7.5,32.0,4.0,katla
7.7,22.0,6.0,rui
7.9,29.0,5.5,rui
8.9,27.0,7.5,rui
8.8,30.0,6.8,rui
8.4,25.0,5.0,rui
6.1,31.0,4.9,rui
5.5,18.0,5.0,koi
6.0,27.0,4.0,katla
7.6,28.0,5.9,sing
7.1,23.0,5.5,koi
6.2,19.0,6.1,koi
6.8,22.0,5.9,koi
5.9,21.0,6.0,koi
7.5,29.0,6.0,prawn
8.2,27.0,8.5,prawn
7.9,29.0,7.2,prawn
7.8,27.0,5.6,sing
8.3,30.0,5.3,prawn
7.3,32.0,5.8,prawn
7.9,29.0,7.2,prawn
7.8,27.0,5.6,sing
7.5,31.0,7.2,sing
7.9,25.0,5.6,sing
8.5,32.0,6.0,sing
8.1,29.0,7.2,sing
7.9,28.0,6.1,sing
8.5,30.0,3.0,pangas
7.4,29.0,3.7,pangas
7.8,25.0,3.9,pangas
8.0,27.0,3.8,pangas
6.5,21.0,5.0,tilapia
5.9,25.0,5.5,tilapia
5.6,27.0,6.8,tilapia
7.1,28.0,6.1,tilapia
6.8,27.0,7.2,tilapia
8.6,31.0,3.3,pangas
8.5,31.0,3.5,pangas
8.6,31.0,3.0,pangas
7.1,28.0,6.1,tilapia
8.3,31.0,5.3,prawn
7.0,30.0,6.0,silverCup
7.4,30.0,6.2,pangas
7.8,28.0,6.0,pangas
7.7,28.0,6.5,prawn
8.2,30.0,8.0,prawn
7.9,26.0,6.0,prawn
7.5,31.0,6.2,prawn
7.8,27.0,7.0,prawn
5.7,32.0,4.08,koi
7.0,31.0,4.05,koi
6.2,29.0,4.0,koi
6.6,25.0,4.13,koi
6.0,26.0,4.11,koi
8.2,30.0,6.8,pangas
7.6,31.0,6.7,pangas
7.8,27.0,5.7,pangas
8.0,28.0,5.9,pangas
8.0,25.0,4.0,katla
8.2,31.0,4.0,katla
8.1,28.0,4.0,katla
8.5,32.0,4.0,katla
8.0,27.0,4.0,katla
6.2,26.0,4.1,katla
6.9,30.0,4.13,katla
6.5,28.0,4.12,katla
7.9,30.0,4.0,prawn
7.8,28.0,4.11,prawn
6.0,26.0,4.01,koi
7.0,28.0,4.12,koi
7.6,29.0,4.13,koi
8.0,31.0,4.15,koi
8.5,30.0,4.0,koi
6.1,24.0,3.0,tilapia
6.2,25.0,4.0,tilapia
6.3,26.0,3.5,tilapia
6.4,24.0,4.1,tilapia
6.5,26.0,4.2,tilapia
6.6,26.0,4.3,tilapia
6.7,25.0,4.5,tilapia
6.8,26.0,3.1,tilapia
7.0,25.0,3.2,tilapia
7.5,24.0,3.3,tilapia
7.8,25.0,3.4,tilapia
7.9,26.0,3.5,tilapia
8.0,26.0,3.6,tilapia
8.2,24.0,3.7,tilapia
8.3,25.0,3.8,tilapia
7.2,26.0,3.9,tilapia
7.4,26.0,3.0,tilapia
8.9,27.0,3.0,tilapia
9.0,28.0,3.3,tilapia
7.0,30.0,4.0,pangas
7.4,31.0,3.0,pangas
7.3,25.0,2.0,pangas
7.5,27.0,1.0,pangas
7.2,28.0,5.0,pangas
6.5,30.0,3.8,pangas
6.8,29.0,3.7,pangas
8.5,27.0,2.5,pangas
9.0,28.0,3.5,pangas
7.0,5.0,5.0,karpio
7.1,10.0,6.0,karpio
7.2,15.0,7.0,karpio
7.3,20.0,8.0,karpio
7.5,25.0,9.0,karpio
7.4,26.0,10.0,karpio
7.0,28.0,5.5,karpio
7.1,30.0,6.5,karpio
7.2,12.0,7.5,karpio
7.3,13.0,8.5,karpio
7.5,14.0,9.5,karpio
7.4,18.0,5.2,karpio
7.0,22.0,6.2,karpio
7.1,31.0,7.2,karpio
7.2,19.0,8.2,karpio
7.3,7.0,9.2,karpio
7.5,8.0,5.3,karpio
7.4,9.0,6.3,karpio
7.0,11.0,7.3,karpio
7.1,16.0,8.3,karpio
7.2,17.0,9.3,karpio
7.3,18.0,5.4,karpio
7.5,23.0,6.4,karpio
7.4,25.0,7.4,karpio
7.0,27.0,8.4,karpio
7.1,28.0,9.4,karpio
7.2,4.0,9.3,karpio
7.3,6.0,9.3,karpio
7.5,21.0,9.3,karpio
7.4,29.0,8.0,karpio
7.0,33.0,8.7,karpio
7.1,34.0,8.6,karpio
7.2,35.0,8.4,karpio
7.1,22.0,8.0,magur
7.2,21.0,8.0,magur
7.3,22.0,7.6,magur
7.4,23.0,7.5,magur
7.1,24.0,7.4,magur
7.2,25.0,7.0,magur
7.3,26.0,7.3,magur
7.4,27.0,8.0,magur
7.1,28.0,8.0,magur
7.2,29.0,8.0,magur
7.3,30.0,8.0,magur
7.1,23.0,4.06,rui
7.2,24.0,4.07,rui
7.3,25.0,4.08,rui
7.4,26.0,4.09,rui
7.5,27.0,5.0,rui
7.6,28.0,5.01,rui
7.7,29.0,5.02,rui
7.8,30.0,5.03,rui
7.9,31.0,5.04,rui
8.0,32.0,5.05,rui
8.1,33.0,5.06,rui
8.2,34.0,5.07,rui
8.3,35.0,5.08,rui
7.8,27.0,5.7,sing
7.5,31.0,5.8,sing
7.9,25.0,5.9,sing
8.5,32.0,7.0,sing
6.5,28.0,7.1,sing
6.6,29.0,7.2,sing
6.8,30.0,7.3,sing
6.9,31.0,7.4,sing
7.0,26.0,7.5,sing
7.4,18.0,14.5,shrimp
7.9,32.0,14.6,shrimp
7.5,19.0,14.7,shrimp
7.6,20.0,14.8,shrimp
7.7,21.0,14.9,shrimp
7.8,22.0,15.1,shrimp
7.9,23.0,15.2,shrimp
7.4,24.0,15.0,shrimp
7.9,25.0,15.3,shrimp
7.5,26.0,15.4,shrimp
7.6,27.0,15.5,shrimp
7.7,28.0,15.7,shrimp
7.8,29.0,15.8,shrimp
7.9,30.0,15.19,shrimp
7.6,32.0,5.0,silverCup
8.5,28.0,5.6,silverCup
7.6,32.0,6.1,silverCup
8.8,25.0,7.0,silverCup
7.0,29.0,5.9,silverCup
8.6,30.0,6.5,silverCup
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
8.3,21.44,3.62,katla
8.15,21.5,3.62,katla
8.09,21.37,3.62,katla
7.99,21.44,3.61,katla
7.92,21.5,3.61,katla
7.96,21.37,3.61,katla
7.87,21.25,3.61,katla
7.7,21.31,3.6,katla
7.54,21.12,3.6,katla
7.5,21.25,3.6,katla
7.43,21.19,3.61,katla
7.42,21.12,3.61,shrimp
7.26,21.25,3.62,shrimp
6.95,21.19,3.62,shrimp
6.78,21.25,3.62,shrimp
6.92,21.06,3.6,shrimp
6.87,21.19,3.6,shrimp
6.51,21.19,3.61,shrimp
7.02,21.25,3.61,shrimp
6.8,21.25,3.61,shrimp
6.02,21.06,3.56,silverCup
6.01,21.09,3.56,silverCup
6.0,21.12,3.56,silverCup
6.09,21.06,3.56,silverCup
6.93,21.12,3.57,silverCup
6.42,21.19,3.57,silverCup
6.48,21.19,3.57,silverCup
7.0,21.12,3.57,silverCup
7.27,21.19,3.57,silverCup
7.24,21.06,3.56,silverCup
7.11,21.25,3.56,silverCup
7.6,21.12,3.56,silverCup
7.83,21.06,3.56,sing
7.75,21.25,3.57,sing
7.5,21.06,3.57,sing
7.07,21.12,3.57,sing
6.99,21.19,3.56,sing
6.87,21.0,3.56,sing
6.68,21.19,3.58,sing
6.95,21.12,3.58,sing
7.67,17.62,3.56,tilapia
8.39,17.5,3.56,tilapia
8.24,17.56,3.55,tilapia
8.26,17.75,3.55,tilapia
8.23,17.56,3.55,tilapia
8.31,17.69,3.56,tilapia
8.38,17.69,3.56,tilapia
7.84,17.56,3.57,tilapia
6.7,17.5,3.56,tilapia
6.02,17.62,3.57,tilapia
8.16,17.62,3.55,tilapia
8.23,17.56,3.55,tilapia
7.96,17.62,3.56,tilapia
7.79,17.75,3.56,tilapia
7.88,17.75,3.55,tilapia
7.84,17.69,3.55,tilapia
8.18,17.69,3.56,tilapia
8.16,17.75,3.56,tilapia
8.32,17.56,3.56,tilapia
8.23,17.56,3.56,tilapia
8.65,17.75,3.44,tilapia
8.66,17.87,3.45,tilapia
8.74,17.94,3.41,tilapia
8.57,17.87,3.46,tilapia
8.62,17.81,3.47,pangas
8.69,17.94,3.48,pangas
8.73,17.81,3.45,pangas
8.63,17.94,3.46,pangas
8.66,17.94,3.44,pangas
8.75,18.0,3.47,pangas
8.77,17.94,3.47,pangas
8.78,18.0,3.48,pangas
8.81,17.94,3.43,pangas
8.79,18.0,3.46,pangas
8.87,18.0,3.46,pangas
8.8,17.81,3.48,pangas
8.78,17.87,3.48,pangas
8.8,18.0,3.49,pangas
8.79,17.94,3.5,tilapia
8.79,17.94,3.5,tilapia
6.02,21.0,3.48,rui
6.01,21.0,3.49,rui
6.0,21.0,3.48,rui
6.09,21.06,3.48,rui
6.93,21.0,3.47,rui
6.42,20.94,3.47,rui
6.48,21.0,3.46,rui
7.0,21.0,3.46,rui
7.27,21.06,3.45,rui
7.24,21.0,3.44,rui
7.11,21.06,3.45,rui
7.6,20.94,3.45,rui
7.83,20.87,3.43,rui
7.75,21.06,3.41,rui
7.5,20.87,3.37,rui
7.07,20.87,3.36,rui
6.99,21.06,3.35,rui
6.87,21.06,3.33,rui
6.68,21.0,3.32,rui
6.95,21.06,3.31,rui
